HOLDING_CODE,OBJECTID..,SURVTYPE,SLR,ITEM7,ITEM11,ITEM12,ITEM40,ITEM157,ITEM170,ITEM122,ITEM145,ITEM2479,ITEM1703,ITEM1707,ITEM459,ITEM538,ITEM1825,ITEM1827,ITEM1828,ITEM1830,ITEM2495,ITEM1668,ITEM2512,ITEM2513,ITEM2514,ITEM2492,ITEM2499,ITEM1870,ITEM1871,ITEM1875,ITEM1872,ITEM1874,ITEM2500,ITEM2501,ITEM2502,ITEM1876,ITEM2503,ITEM2504,ITEM2505,TOTDAAREA,TOTNONLFAAREA,TOTSDAAREA,ITEM2482,ITEM2483,ITEM2484,ITEM2485,ITEM2486,ITEM2487,ITEM2321,ITEM2322,ITEM47,ITEM48,ITEM100,ITEM102,ITEM104,ITEM106,cattle.beef,cattle.dairy,calf.beef,calf.dairy,breeder.beef,breeder.dairy,service.bull,cattle.other,cattle.all
486/0096,14715,SAF+FSE,1.922289,0,119.57,119.57,45.01,0,0,11,774,0,0,0,2,1,3,7,4,4,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.57,0,0,0,0,0,0,0,39.27,29.32,0,1.41,0,0,0,0,35,0,20,28,0,0,0,0,83
486/0122,14718,NA,3.0882,0,244,244,15.33,0,0,200,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,6.41,202.76,0,15.18,0,0,0,0,97,0,38,32,6,0,1,80,254
486/0142,14741,SAF+FSE,1.530458,0,47.17,47.17,0,2,13,61,641,0,0,0,1,0,4,0,4,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.17,0,0,0,0,0,0,4.96,41.92,0,0,0,0,0,0,71,0,25,28,0,0,2,0,126
487/0002,14743,NA,9.370892,0,227.5,227.5,78.93,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.4,0,0,0,0,0,0,0,123.53,9.54,1.21,11.92,282,47,49,77,0,338,2,0,0,0,4,0,344
487/0006,14746,SAF+FSE,2.294568,0,157,157,86.82,0,0,0,752,0,0,0,2,0,7,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,59.71,0,0,0,0,0,0,0,23,0,0,0,0,0,0,58,81
487/0013,14769,SAF+FSE,1.590958,0,135.91,135.91,61.66,0,0,152,0,0,0,0,1,0,5,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.91,0,0,0,0,0,0,0,62.47,1.01,7.8,1.71,0,0,0,0,0,0,0,0,0,0,0,150,150
487/0019,14774,SAF+FSE,5.382205,0,330.65,330.65,146.7,0,0,437,99,0,0,0,1,0,6,0,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.65,0,0,0,0,0,0,0,51.57,122.64,0,0,0,0,0,0,157,0,65,60,18,0,5,123,428
487/0020,14775,SAF+FSE,0.646984,0,29.29,29.29,15.87,0,0,60,0,0,0,0,1,1,7,4,2,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.29,0,0,0,0,0,0,0,7.1,6.18,0,0,0,0,0,0,0,0,4,14,0,0,0,18,36
487/0022,14796,SAF+FSE,0.373953,0,43.3,43.3,0,0,0,0,139,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3,0,0,0,0,0,0,0,16.88,23.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
487/0026,39626,SAF+FSE,0.0732,0,8,8,0,0,0,0,40,0,0,0,1,0,5,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7.72,0,0,0,0,0,0,7,0,1,1,1,0,2,0,12
487/0034,14801,SAF+FSE,0.379947,0,40.5,40.5,15.8,0,0,35,0,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0,0,0,0,0,3.66,18.33,1.96,0,0,0,0,0,21,0,8,11,0,0,1,0,41
487/0048,39632,SAF+FSE,0.401779,0,50.6,50.6,5.58,0,0,0,0,0,0,0,1,0,7,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50.6,0,0,0,0,0,0,0,39.62,4.75,0,0.09,0,0,0,0,0,0,0,0,0,0,0,23,23
487/0063,39656,Minor,0.020211,0,10.21,10.21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.21,0,NA,NA,NA,NA,NA,NA,3.708,5.892,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11
488/0001,14852,SAF+FSE,0.086424,0,43.3,43.3,0,0,0,0,0,0,0,0,1,0,6,0,5,0,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.72,5.58,0,0,0,0,0,0,33.01,7.13,2.43,0,0,0,0,0,2,0,0,0,0,0,0,4,6
488/0005,14855,SAF+FSE,0.698203,0,69.94,69.94,50.99,0,0,0,0,0,0,0,1,0,7,0,4,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69.94,0,0,0,0,0,0,0,2.39,9.18,0.27,0,0,0,0,0,12,0,11,6,0,0,1,0,30
488/0010,14877,NA,3.978847,0,637.97,637.97,11.21,0,9,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.27,0,0,0,0,0,0,15.62,330.8,190.4,39.73,0,0,0,0,59,0,18,23,24,0,4,15,143
488/0011,14878,NA,7.496516,0,155.56,155.56,108.93,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.96,0,0,0,0,0,0,0,79.94,12.4,4.2,3.91,205,31,20,52,1,170,1,48,0,43,4,0,267
488/0018,14881,NA,1.434395,0,297.27,297.27,6.55,0,0,227,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,0,0,0,0,0,0,0,0,22.27,0,0,0,0,0,0,0,0,189,0,0,0,0,15,204
488/0019,14882,NA,3.196145,0,160.7,160.7,23.95,0,9,163,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.42,78.28,0,0,0,0,0,0,0,47.27,24.26,57.79,0,57,11,2,10,1,72,26,24,0,5,0,18,146
488/0024,14883,SAF+FSE,2.537468,0,217.5,217.5,189.89,0,0,0,0,0,0,0,1,0,7,0,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,217.5,0,0,0,0,0,0,0,10.49,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43
488/0038,14907,SAF+FSE,7.739555,0,234.51,234.51,0.5,0,0,305,3237,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.44,110.07,0,0,0,0,0,0,0,232.59,0,0,0,0,0,0,122,0,33,46,4,0,3,124,332
488/0048,14933,SAF+FSE,4.225,0,355.7,355.7,54.54,0,0,177,1095,0,0,0,1,0,4,0,6,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,213.85,141.85,0,0,0,0,0,0,34.34,96.71,114.05,34.39,0,0,0,0,104,0,42,69,16,0,4,0,235
488/0062,39304,Minor,0.001232,0,1.56,1.56,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.56,0,NA,NA,NA,NA,NA,NA,0,0,1.56,0,0,0,0,0,1,1,1,0,0,0,0,0,3
488/0063,14959,NA,5.136884,0,53.6,53.6,14.87,0,0,253,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6,0,0,0,0,0,0,0,23.97,11.48,0.58,0.85,0,0,0,0,70,0,30,20,11,0,3,71,205
488/0070,14963,NA,2.096384,0,109.34,109.34,0,0,0,239,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,106.32,0,0,0,0,0,0,5.29,83.31,0,7.98,0,0,0,0,24,0,11,8,3,0,1,2,49
488/0083,14986,SAF+FSE,2.124653,1.25,121.83,123.08,93.01,0,12,231,0,0,0,0,2,0,7,0,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.08,0,0,0,0,0,0,0,0.2,9.8,16.8,0,0,0,0,0,73,0,32,25,0,0,1,63,194
489/0003,14991,SAF+FSE,2.582729,0,133.65,133.65,0,0,0,235,630,0,1,1,0,1,0,6,0,6,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.23,100.42,0,0,0,0,0,0,16.8,36.43,78.25,0,0,0,0,0,125,0,55,55,6,0,0,24,265
489/0013,15017,SAF+FSE,4.168876,0,237.17,237.17,214.62,0,0,1,0,0,0,0,1,0,4,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.17,0,0,0,0,0,0,0,0,2.55,0.91,0,0,0,0,0,5,0,2,2,0,0,1,1,11
489/0015,15018,NA,7.995776,0,199.11,199.11,38.99,0,0,427,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.13,76.9,0,0,0,0,0,0,71.41,45.04,0,0,181,39,37,6,5,241,0,78,0,78,2,1,405
489/0029,15047,SAF+FSE,2.273332,0,353.6,353.6,103.32,0,0,0,0,0,0,0,1,0,6,0,6,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,140,213.6,0,0,0,0,0,0,37.07,205.5,0,6.08,0,0,0,0,0,0,0,0,0,0,0,44,44
489/0041,15070,SAF+FSE,2.48855,0,260.88,260.88,89.41,0,0,250,3,0,0,0,1,0,7,0,6,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,146.92,113.96,1,0,0,0,0,0,46.32,10.42,106.31,0,0,0,0,0,111,0,54,58,1,0,2,71,297
489/0044,15071,Main+FSE,2.010189,0,134.3,134.3,120.92,0,0,0,0,0,0,0,1,0,4,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.3,0,0,0,0,0,0,0,1,7.59,0,1.2,0,0,0,0,0,0,0,0,0,0,0,72,72
490/0002,15075,NA,7.526682,0,548.5,548.5,63.98,0,0,745,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.3,0,0,0,0,0,0,34.23,311.49,96.1,30.1,0,0,0,0,162,29,78,73,0,0,5,80,427
490/0003,15096,SAF+FSE,8.256287,0,897.23,897.23,0,0,0,524,2395,0,0,1,1,1,7,6,2,6,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.23,0,0,0,0,0,0,0,410.17,259.16,178.57,0,0,0,0,297,0,108,115,14,0,7,16,557
490/0005,15098,NA,0.836411,110.85,0,110.85,21.46,0,0,34,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.85,0,0,0,0,0,0,17.63,55.03,19.98,0,0,0,0,0,0,220,54,101,0,53,2,0,430
490/0012,15124,SAF+FSE,3.839116,0,112,112,12.67,0,12,271,0,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,89.42,10.55,0,0,132,8,15,10,0,121,18,45,0,23,1,48,256
490/0016,39468,Main,0.075789,0,40.5,40.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37.88,NA,NA,NA,NA,NA,NA,0,36,0,0,0,0,0,0,1,24,4,9,1,11,0,1,51
490/0018,15127,SAF+FSE,1.373121,0,81.24,81.24,3.05,0,0,69,496,0,0,0,1,0,5,0,6,0,3,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,81.24,0,0,0,0,0,0,0,47.13,9.62,17.03,0,0,0,0,36,0,11,20,0,0,1,0,68
490/0026,15129,NA,1.324855,121.08,0,121.08,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.2,0,0,0,0,0,0,0,109.89,1.11,0,0,0,0,0,86,0,36,30,12,0,9,31,204
490/0030,15130,NA,8.628134,118.3,220.65,338.95,10.3,0,0,760,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.98,0,0,0,0,0,0,0,325.33,14.48,5.18,0,0,0,0,123,0,87,77,40,0,4,114,445
490/0033,39469,SAF+FSE,0.141084,0,85.82,85.82,0,0,12,0,0,0,1,1,0,1,0,6,0,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.82,0,0,0,0,0,0,0,66.63,0,4.25,0,0,0,0,203,0,76,46,16,0,5,126,472
490/0035,14723,SAF+FSE,1.472642,0,96.68,96.68,4.87,0,0,239,0,0,0,0,1,0,5,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.68,0,0,0,0,0,0,27.15,59.01,0,4,0,0,0,0,42,0,17,18,0,0,0,37,114
490/0038,14724,SAF+FSE,3.557842,0,91.06,91.06,3,0,16,0,118,0,0,0,0,1,0,1,0,6,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,91.06,0,0,0,0,0,0,0,35.45,3.52,58.58,0,0,0,0,1,0,0,0,0,0,0,1,2
490/0043,14725,NA,2.238087,0,139.6,139.6,0,0,0,315,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.6,0,0,0,0,0,0,0,139.35,0,5.22,0,0,0,0,122,0,45,51,9,0,3,115,345
490/0047,14727,SAF+FSE,2.124926,148.56,0,148.56,0,0,0,71,865,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.26,0,0,0,0,0,0,0,137.57,0,0,0,0,0,0,42,0,1,0,0,0,2,40,85
490/0048,14748,Main+FSE,0.168379,0,56,56,1.11,5,34,5,0,1,1,1,0,2,0,6,0,4,0,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,0,0,0,1,1,0,0,6,7.7,26,0,1,1,0,0,3,2,0,1,0,0,2,8
490/0066,39498,Minor,0.019384,0,3.6,3.6,0,0,20,3,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,3.68,NA,NA,NA,NA,NA,NA,0,0,1.5,1.5,0,0,0,0,1,0,0,0,2,0,0,1,4
490/0067,14752,SAF+FSE,1.884945,0,39.7,39.7,0,0,30,46,904,0,0,0,1,0,6,0,6,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,0,0,0,0,0,0,0,40.73,0.57,2.46,0,0,0,0,28,0,12,13,0,0,1,0,54
490/0074,14753,NA,0.029516,0,14.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,14.02,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
491/0003,39552,SAF+FSE,0.211011,39.54,0,39.54,0,0,0,32,0,0,0,0,2,0,5,0,5,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.54,0,0,0,0,0,0,0,10.71,28.72,0,0,0,0,0,6,29,8,10,6,2,2,19,82
491/0004,14778,NA,3.416253,41.3,21.99,63.29,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.26,0,0,0,0,0,0,0,79.97,0,0,91,16,13,0,16,112,38,49,23,15,1,41,295
491/0006,14779,NA,12.997811,0,207.06,207.06,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.06,0,0,0,0,0,0,0,199.46,0,2.43,439,84,6,0,0,252,13,185,0,29,4,60,543
491/0011,39556,SAF+FSE,0.064611,0,32.7,32.7,0,0,0,0,0,0,0,0,1,0,5,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0,0,0,0,0,30.69,0,0,0,0,0,0,0,113,14,26,4,28,1,22,208
491/0012,14780,SAF+FSE,5.250484,0,341.82,341.82,33.22,0,0,850,0,0,0,0,1,0,6,0,6,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.82,0,0,0,0,0,0,151.22,147.91,0,4.13,0,0,0,0,150,197,42,66,0,32,3,502,992
491/0019,14803,SAF+FSE,5.134595,410.4,0,410.4,11.2,0,0,515,1024,0,0,0,1,0,4,0,6,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,240.1,0,0,0,0,0,0,26.06,184.53,0,0,0,0,0,0,190,0,78,76,6,0,3,104,457
491/0020,14804,SAF+FSE,2.089168,111.3,0,111.3,0,0,0,157,590,0,1,0,1,0,6,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.3,0,0,0,0,0,0,0,102.9,0,0,0,0,0,0,66,0,28,37,13,0,2,48,194
491/0024,14806,SAF+FSE,10.693424,367.81,510.3,878.11,0,0,1,159,4944,0,0,0,1,0,5,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.11,0,0,0,0,0,0,0,307.68,532.83,8.48,0,0,0,0,64,0,21,27,0,0,2,48,162
491/0032,14808,SAF+FSE,4.684663,52.7,268.79,321.49,107.63,0,0,405,0,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,188.27,80.52,0,0,0,0,0,0,97.46,54.18,13.8,4.85,72,8,18,10,0,141,28,35,0,33,0,30,267
491/0033,14809,SAF+FSE,0.592463,0,58.72,58.72,0,0,0,87,0,0,0,0,1,0,5,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.72,0,0,0,0,0,0,0,58.67,0,0,0,0,0,1,103,0,39,21,0,0,2,32,197
491/0036,14830,SAF+FSE,0.153432,0,83.74,83.74,0,0,0,0,20,0,0,0,1,0,7,0,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.74,0,0,0,0,0,0,0,56.31,0,22.18,0,0,0,0,0,0,0,0,0,0,0,158,158
491/0041,14831,NA,0.255747,0,39.39,39.39,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,3.05,35.18,0,0,0,0,0,0,11,0,3,6,0,0,1,13,34
491/0042,14832,SAF+FSE,0.064737,0,5.48,5.48,0,0,0,10,0,1,0,0,1,0,7,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,8,0,6,3,0,0,0,6,23
491/0046,14834,NA,1.999979,0,98.59,98.59,10.17,0,0,121,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.589,0,0,0,0,0,0,18.54,56.74,10.33,0,0,0,11,0,6,107,36,43,9,22,1,18,242
491/0047,14835,NA,0.124421,0,69.3,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3,0,0,0,0,0,0,0,59.1,0,2.26,0,0,0,0,62,0,33,24,2,0,2,0,123
491/0052,14836,SAF+FSE,4.139118,0,241.76,241.76,28.06,0,0,382,865,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.76,0,0,0,0,0,0,59.03,141.26,5.21,0,0,0,0,0,140,0,45,41,6,0,5,78,315
491/0053,14857,SAF+FSE,3.573734,0,102.4,102.4,0,0,0,220,0,0,0,0,1,0,7,0,5,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.4,0,0,0,0,0,0,30.7,69.23,0.25,0.22,121,26,2,0,0,103,26,24,0,24,1,2,180
491/0057,14858,SAF+FSE,6.483537,0,228.38,228.38,15.15,0,0,558,0,0,0,0,1,0,6,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.38,0,0,0,0,0,0,0,210.6,0.88,0,173,32,55,15,0,224,99,97,17,59,4,0,500
491/0058,14859,SAF+FSE,5.240558,0,113.42,113.42,20.69,0,0,371,0,0,0,0,1,0,4,0,6,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.42,0,0,0,0,0,0,27.2,58.78,0,3.44,180,25,38,20,0,192,0,64,0,36,1,0,293
491/0059,39581,Main+FSE,0.033179,0,15.76,15.76,0,0,0,0,0,0,0,0,1,0,4,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,0,0,0,0,0,0,0,15.76,0,0,0,0,0,0,0,0,0,0,51,0,0,180,231
491/0073,14862,SAF+FSE,5.1998,0,124.4,124.4,5.86,0,26,383,0,0,0,0,1,0,6,0,5,0,3,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,124.4,0,0,0,0,0,0,111.18,4.07,0,0,180,15,35,37,0,226,12,38,0,37,3,0,316
491/0095,14886,NA,0.000611,0,64.8,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,117,15,33,21,0,0,3,49,238
491/0096,39633,Minor,0.060632,0,28.8,28.8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.8,NA,NA,NA,NA,NA,NA,11.133,17.667,0,0,0,0,0,0,46,0,1,45,6,0,1,15,114
492/0002,14890,SAF+FSE,6.830611,0,123.4,123.4,15.67,0,0,453,0,0,0,0,1,0,2,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4,0,0,0,0,0,0,8.87,90.57,0,0,229,44,22,14,0,239,73,79,0,30,2,0,423
492/0010,14913,SAF+FSE,5.254661,115.12,0,115.12,0,0,0,377,0,0,0,0,1,0,6,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.12,0,0,0,0,0,0,0,110,0.57,0,205,0,18,13,0,172,52,48,0,11,2,0,285
492/0011,14914,SAF+FSE,6.344418,0,446.75,446.75,13.11,0,0,398,2111,0,1,1,0,1,0,6,0,6,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.93,0,0,0,0,0,0,30.2,237.95,25.89,120.04,0,0,0,0,263,0,88,119,46,0,15,42,573
492/0013,14915,NA,14.970526,0,113.13,113.13,13.68,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.13,0,0,0,0,0,0,8.14,226.59,0,0,473,97,20,62,0,261,12,11,0,0,2,0,286
492/0015,14916,SAF+FSE,3.699276,128.1,0,128.1,11.97,0,0,307,0,0,0,0,1,0,6,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.1,0,0,0,0,0,0,37.02,48.42,28.31,0,114,1,5,27,35,116,20,47,18,27,1,30,294
492/0017,14939,SAF+FSE,3.141408,102.1,0,102.1,7.67,0,0,192,0,0,0,0,1,0,5,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,0,0,0,0,0,0,19.32,70.29,5.89,0.74,108,16,7,20,0,121,20,48,0,10,1,22,222
492/0018,14940,SAF+FSE,0.025963,0,7.27,7.27,0,0,0,2,0,0,0,0,1,0,6,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,6.97,0.3,0,0,0,0,0,31,0,3,16,11,0,2,12,75
492/0023,14942,SAF+FSE,1.325705,0,115.22,115.22,0,0,0,202,0,0,0,0,1,0,6,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.1,0,0,0,0,0,0,40.49,61.22,0,12.12,0,0,0,0,94,0,43,29,0,0,3,8,177
492/0025,14943,SAF+FSE,5.012663,248.07,0,248.07,0,0,0,542,995,0,0,0,1,0,5,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,248.07,0,0,0,0,0,0,19.7,224.28,0.68,0.78,0,0,0,0,144,0,68,84,73,0,4,59,432
492/0026,14944,NA,6.105126,0,130.8,130.8,22.27,0,0,720,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.3,0,0,0,0,0,0,75.6,70.04,2.98,0,0,0,0,0,231,0,85,54,48,0,4,0,422
492/0027,39664,Main+FSE,0.122379,8.63,1,9.63,0,0,0,22,0,0,0,0,1,0,7,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63,0,0,0,0,0,0,0,8.63,0,0,0,0,0,0,0,220,0,69,0,47,2,0,338
492/0029,14966,SAF+FSE,4.600016,0,237.77,237.77,0,0,0,477,977,0,0,0,1,0,6,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,237.77,0,0,0,0,0,0,0,203.74,28.62,0.65,0,0,0,0,213,0,68,74,32,0,4,103,494
492/0030,14967,NA,7.536632,168.8,0,168.8,22.63,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.8,0,0,0,0,0,0,131.51,58.49,0,1.09,265,24,27,23,0,242,40,32,0,0,3,0,317
492/0032,39665,SAF+FSE,0.375142,189.6,0,189.6,0,0,0,0,0,0,0,0,2,0,7,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.6,0,0,0,0,0,0,0,176.82,3.66,3.97,0,0,0,0,25,0,16,11,8,0,0,0,60
