HOLDING_CODE,off.farm.income,successor
504/0026,FALSE,TRUE
512/0003,FALSE,TRUE
512/0007,FALSE,FALSE
512/0009,TRUE,FALSE
512/0010,FALSE,TRUE
512/0015,TRUE,FALSE
512/0023,TRUE,FALSE
518/0019,FALSE,TRUE
518/0021,TRUE,FALSE
518/0027,FALSE,TRUE
518/0039,TRUE,FALSE
518/0041,FALSE,TRUE
498/0010,FALSE,TRUE
498/0011,TRUE,FALSE
498/0012,TRUE,FALSE
498/0018,FALSE,FALSE
498/0019,FALSE,FALSE
498/0028,TRUE,FALSE
498/0033,FALSE,TRUE
498/0034,TRUE,FALSE
498/0036,FALSE,TRUE
504/0027,FALSE,TRUE
504/0038,TRUE,FALSE
504/0039,FALSE,TRUE
504/0041,TRUE,FALSE
504/0043,FALSE,TRUE
504/0054,FALSE,TRUE
504/0055,TRUE,FALSE
512/0024,FALSE,TRUE
512/0025,FALSE,FALSE
512/0032,FALSE,FALSE
512/0045,FALSE,TRUE
512/0048,TRUE,FALSE
512/0051,FALSE,TRUE
512/0052,FALSE,TRUE
512/0053,FALSE,TRUE
519/0002,TRUE,FALSE
519/0004,TRUE,FALSE
519/0008,TRUE,FALSE
498/0038,FALSE,TRUE
498/0040,FALSE,TRUE
498/0043,FALSE,TRUE
498/0049,TRUE,FALSE
498/0065,TRUE,FALSE
499/0002,FALSE,TRUE
499/0010,TRUE,FALSE
505/0006,FALSE,TRUE
505/0007,FALSE,TRUE
505/0008,TRUE,FALSE
505/0011,FALSE,TRUE
505/0013,FALSE,TRUE
505/0017,FALSE,TRUE
512/0056,TRUE,FALSE
512/0059,FALSE,TRUE
512/0066,FALSE,TRUE
513/0001,FALSE,TRUE
513/0006,TRUE,FALSE
513/0008,TRUE,FALSE
513/0010,FALSE,TRUE
513/0012,FALSE,TRUE
519/0009,FALSE,TRUE
519/0014,FALSE,TRUE
519/0015,FALSE,TRUE
519/0016,TRUE,FALSE
519/0017,TRUE,FALSE
519/0020,TRUE,FALSE
519/0021,TRUE,FALSE
499/0011,FALSE,TRUE
499/0019,FALSE,TRUE
499/0020,FALSE,TRUE
499/0021,FALSE,TRUE
499/0026,FALSE,TRUE
499/0032,TRUE,FALSE
505/0023,TRUE,FALSE
505/0024,FALSE,TRUE
505/0026,FALSE,TRUE
505/0035,FALSE,TRUE
505/0037,FALSE,TRUE
505/0045,FALSE,TRUE
505/0051,TRUE,FALSE
505/0052,FALSE,TRUE
513/0013,TRUE,FALSE
513/0014,FALSE,TRUE
513/0016,TRUE,FALSE
513/0017,FALSE,TRUE
513/0019,FALSE,TRUE
513/0020,FALSE,FALSE
513/0021,TRUE,FALSE
513/0024,FALSE,TRUE
513/0029,TRUE,FALSE
519/0023,FALSE,TRUE
519/0024,FALSE,TRUE
519/0026,FALSE,FALSE
519/0028,FALSE,FALSE
520/0001,FALSE,TRUE
520/0003,TRUE,FALSE
499/0041,FALSE,FALSE
499/0042,TRUE,FALSE
499/0044,FALSE,FALSE
499/0045,TRUE,FALSE
499/0046,TRUE,FALSE
505/0064,FALSE,TRUE
506/0004,FALSE,FALSE
506/0006,TRUE,FALSE
506/0009,TRUE,FALSE
506/0031,FALSE,TRUE
506/0034,FALSE,TRUE
513/0033,FALSE,FALSE
513/0034,TRUE,FALSE
513/0035,FALSE,TRUE
513/0036,FALSE,TRUE
513/0039,TRUE,FALSE
513/0040,TRUE,FALSE
513/0041,FALSE,TRUE
513/0044,FALSE,TRUE
513/0045,TRUE,FALSE
513/0051,TRUE,FALSE
520/0004,FALSE,TRUE
520/0006,TRUE,FALSE
520/0007,TRUE,FALSE
520/0015,FALSE,TRUE
520/0016,TRUE,FALSE
520/0017,FALSE,TRUE
499/0056,FALSE,TRUE
499/0057,FALSE,FALSE
499/0066,FALSE,FALSE
499/0070,TRUE,FALSE
499/0077,TRUE,FALSE
499/0078,FALSE,FALSE
499/0080,FALSE,TRUE
506/0041,TRUE,FALSE
506/0050,TRUE,FALSE
506/0054,FALSE,FALSE
506/0063,FALSE,FALSE
506/0064,FALSE,TRUE
507/0022,FALSE,TRUE
507/0032,FALSE,TRUE
513/0052,FALSE,TRUE
513/0053,TRUE,FALSE
513/0054,FALSE,FALSE
514/0002,FALSE,FALSE
514/0008,TRUE,FALSE
514/0009,TRUE,FALSE
514/0011,FALSE,TRUE
521/0001,FALSE,FALSE
521/0012,FALSE,TRUE
499/0089,TRUE,FALSE
499/0093,FALSE,FALSE
499/0105,TRUE,FALSE
500/0005,TRUE,FALSE
500/0006,TRUE,FALSE
500/0008,TRUE,FALSE
507/0034,TRUE,FALSE
507/0039,FALSE,TRUE
507/0041,TRUE,FALSE
507/0043,FALSE,TRUE
507/0047,FALSE,TRUE
507/0050,FALSE,TRUE
507/0055,FALSE,TRUE
514/0018,FALSE,TRUE
514/0021,TRUE,FALSE
514/0025,FALSE,TRUE
514/0027,FALSE,TRUE
514/0030,FALSE,TRUE
514/0031,FALSE,FALSE
514/0034,TRUE,FALSE
521/0019,FALSE,TRUE
521/0028,FALSE,TRUE
500/0012,FALSE,TRUE
500/0013,FALSE,TRUE
500/0019,FALSE,TRUE
500/0021,FALSE,TRUE
500/0029,TRUE,FALSE
500/0035,TRUE,FALSE
500/0036,TRUE,FALSE
500/0037,FALSE,TRUE
507/0058,FALSE,TRUE
507/0062,FALSE,TRUE
507/0063,FALSE,TRUE
507/0071,FALSE,FALSE
507/0072,FALSE,TRUE
507/0078,FALSE,FALSE
514/0043,TRUE,FALSE
514/0047,TRUE,FALSE
515/0003,FALSE,TRUE
515/0004,TRUE,FALSE
521/0047,TRUE,FALSE
522/0002,TRUE,FALSE
522/0007,FALSE,TRUE
522/0014,FALSE,TRUE
522/0015,FALSE,TRUE
500/0040,TRUE,FALSE
500/0042,FALSE,TRUE
500/0046,FALSE,TRUE
501/0004,TRUE,FALSE
501/0005,FALSE,TRUE
501/0007,FALSE,TRUE
501/0013,TRUE,FALSE
501/0014,FALSE,FALSE
508/0002,FALSE,FALSE
508/0003,TRUE,FALSE
508/0004,FALSE,FALSE
508/0006,FALSE,TRUE
515/0014,FALSE,FALSE
515/0015,FALSE,TRUE
515/0017,TRUE,FALSE
515/0021,FALSE,TRUE
515/0029,TRUE,FALSE
515/0031,TRUE,FALSE
515/0033,FALSE,TRUE
515/0034,TRUE,FALSE
522/0020,FALSE,TRUE
522/0021,FALSE,FALSE
522/0027,FALSE,TRUE
522/0028,FALSE,TRUE
522/0029,FALSE,TRUE
522/0031,TRUE,FALSE
522/0033,FALSE,TRUE
501/0015,TRUE,FALSE
501/0016,TRUE,FALSE
501/0019,TRUE,FALSE
501/0022,FALSE,TRUE
501/0025,FALSE,FALSE
501/0026,FALSE,FALSE
501/0032,FALSE,TRUE
501/0035,TRUE,FALSE
501/0038,FALSE,TRUE
508/0013,TRUE,FALSE
508/0015,TRUE,FALSE
508/0016,FALSE,FALSE
508/0022,FALSE,TRUE
508/0024,TRUE,FALSE
515/0043,FALSE,FALSE
515/0047,TRUE,FALSE
515/0049,TRUE,FALSE
515/0052,FALSE,TRUE
515/0053,FALSE,TRUE
515/0054,FALSE,TRUE
515/0058,FALSE,FALSE
522/0037,FALSE,TRUE
523/0001,FALSE,TRUE
523/0006,TRUE,FALSE
523/0014,FALSE,TRUE
523/0017,FALSE,TRUE
523/0018,FALSE,FALSE
523/0022,FALSE,TRUE
501/0042,TRUE,FALSE
501/0049,FALSE,TRUE
502/0001,TRUE,FALSE
502/0006,FALSE,TRUE
502/0010,FALSE,TRUE
502/0013,FALSE,TRUE
508/0034,FALSE,TRUE
508/0036,FALSE,TRUE
508/0040,FALSE,TRUE
508/0052,TRUE,FALSE
508/0056,FALSE,TRUE
508/0058,FALSE,FALSE
508/0061,FALSE,TRUE
515/0063,FALSE,TRUE
515/0064,FALSE,TRUE
515/0065,FALSE,TRUE
515/0069,FALSE,FALSE
515/0071,TRUE,FALSE
524/0001,FALSE,TRUE
524/0003,TRUE,FALSE
524/0004,FALSE,FALSE
524/0007,FALSE,TRUE
524/0009,FALSE,TRUE
524/0011,FALSE,FALSE
524/0013,TRUE,FALSE
502/0014,TRUE,FALSE
502/0019,FALSE,FALSE
502/0028,TRUE,FALSE
502/0031,FALSE,TRUE
502/0033,TRUE,FALSE
502/0037,FALSE,TRUE
502/0040,TRUE,FALSE
508/0077,FALSE,FALSE
508/0080,TRUE,FALSE
509/0004,TRUE,FALSE
509/0009,TRUE,FALSE
509/0011,TRUE,FALSE
509/0022,FALSE,TRUE
597/0043,FALSE,TRUE
597/0044,FALSE,TRUE
597/0045,FALSE,TRUE
597/0048,TRUE,FALSE
597/0057,FALSE,TRUE
597/0063,FALSE,FALSE
597/0064,TRUE,FALSE
597/0067,FALSE,TRUE
605/0058,FALSE,FALSE
605/0060,TRUE,FALSE
605/0061,FALSE,TRUE
605/0065,FALSE,TRUE
612/0071,FALSE,TRUE
612/0089,FALSE,TRUE
612/0108,TRUE,FALSE
612/0109,FALSE,TRUE
612/0132,FALSE,FALSE
612/0136,TRUE,FALSE
590/0009,TRUE,FALSE
590/0016,FALSE,FALSE
590/0026,FALSE,TRUE
590/0027,FALSE,TRUE
590/0028,TRUE,FALSE
590/0030,FALSE,TRUE
597/0071,FALSE,FALSE
597/0072,TRUE,FALSE
597/0073,FALSE,FALSE
597/0084,FALSE,TRUE
605/0069,TRUE,FALSE
605/0070,FALSE,TRUE
605/0075,FALSE,FALSE
605/0076,FALSE,TRUE
605/0092,FALSE,TRUE
613/0051,FALSE,TRUE
613/0059,TRUE,FALSE
590/0035,FALSE,TRUE
590/0040,FALSE,TRUE
591/0001,FALSE,TRUE
606/0003,TRUE,FALSE
606/0004,FALSE,FALSE
606/0008,TRUE,FALSE
606/0013,FALSE,TRUE
606/0017,TRUE,FALSE
606/0018,FALSE,FALSE
614/0002,TRUE,FALSE
614/0008,FALSE,TRUE
614/0011,FALSE,TRUE
614/0014,FALSE,TRUE
614/0016,FALSE,TRUE
614/0018,FALSE,TRUE
614/0034,FALSE,TRUE
614/0040,FALSE,FALSE
591/0005,FALSE,FALSE
591/0006,FALSE,TRUE
591/0012,TRUE,FALSE
591/0015,FALSE,TRUE
591/0020,TRUE,FALSE
592/0012,TRUE,FALSE
598/0031,FALSE,TRUE
599/0010,FALSE,FALSE
599/0011,FALSE,FALSE
599/0014,FALSE,TRUE
599/0017,FALSE,TRUE
606/0020,FALSE,TRUE
606/0021,FALSE,TRUE
606/0030,FALSE,TRUE
606/0031,TRUE,FALSE
614/0046,FALSE,TRUE
614/0047,TRUE,FALSE
614/0048,FALSE,FALSE
614/0049,FALSE,FALSE
614/0051,TRUE,FALSE
614/0060,FALSE,TRUE
614/0062,TRUE,FALSE
614/0063,FALSE,TRUE
592/0015,TRUE,FALSE
592/0021,FALSE,TRUE
592/0033,TRUE,FALSE
592/0038,FALSE,TRUE
592/0040,TRUE,FALSE
592/0047,TRUE,FALSE
592/0049,TRUE,FALSE
599/0019,TRUE,FALSE
599/0021,FALSE,TRUE
599/0027,TRUE,FALSE
599/0031,FALSE,TRUE
599/0035,FALSE,TRUE
599/0049,TRUE,FALSE
599/0054,FALSE,TRUE
599/0063,FALSE,TRUE
606/0037,TRUE,FALSE
606/0045,TRUE,FALSE
606/0054,TRUE,FALSE
606/0056,FALSE,FALSE
606/0063,TRUE,FALSE
614/0070,FALSE,TRUE
614/0071,FALSE,TRUE
614/0076,FALSE,TRUE
614/0080,FALSE,TRUE
614/0084,FALSE,TRUE
614/0086,FALSE,TRUE
592/0072,FALSE,TRUE
592/0075,FALSE,TRUE
592/0078,TRUE,FALSE
592/0101,TRUE,FALSE
592/0126,TRUE,FALSE
600/0002,FALSE,TRUE
600/0011,TRUE,FALSE
600/0016,FALSE,TRUE
600/0029,FALSE,TRUE
606/0066,TRUE,FALSE
607/0006,TRUE,FALSE
585/0044,TRUE,FALSE
585/0047,TRUE,FALSE
585/0058,FALSE,TRUE
585/0059,FALSE,TRUE
585/0064,TRUE,FALSE
592/0130,FALSE,FALSE
592/0132,FALSE,TRUE
592/0141,FALSE,FALSE
592/0144,FALSE,TRUE
592/0155,FALSE,FALSE
600/0032,FALSE,FALSE
601/0002,FALSE,TRUE
601/0003,FALSE,FALSE
601/0012,TRUE,FALSE
607/0014,TRUE,FALSE
607/0017,FALSE,FALSE
607/0020,TRUE,FALSE
607/0026,TRUE,FALSE
585/0067,TRUE,FALSE
585/0069,FALSE,TRUE
586/0003,TRUE,FALSE
592/0166,TRUE,FALSE
592/0171,TRUE,FALSE
593/0005,FALSE,TRUE
593/0023,TRUE,FALSE
593/0039,TRUE,FALSE
602/0006,TRUE,FALSE
602/0009,TRUE,FALSE
602/0013,FALSE,FALSE
607/0028,FALSE,TRUE
607/0033,TRUE,FALSE
607/0044,FALSE,TRUE
607/0054,TRUE,FALSE
608/0001,TRUE,FALSE
586/0004,TRUE,FALSE
586/0005,FALSE,TRUE
586/0016,FALSE,TRUE
586/0018,FALSE,FALSE
586/0034,FALSE,FALSE
586/0051,FALSE,TRUE
593/0049,TRUE,FALSE
593/0055,FALSE,TRUE
593/0057,TRUE,FALSE
593/0061,FALSE,FALSE
602/0020,TRUE,FALSE
602/0033,TRUE,FALSE
602/0037,FALSE,FALSE
602/0046,FALSE,FALSE
602/0052,FALSE,TRUE
608/0002,FALSE,FALSE
608/0005,FALSE,TRUE
608/0007,TRUE,FALSE
608/0008,TRUE,FALSE
608/0012,FALSE,FALSE
608/0013,TRUE,FALSE
608/0017,TRUE,FALSE
586/0053,TRUE,FALSE
586/0065,FALSE,FALSE
586/0069,FALSE,TRUE
586/0074,FALSE,FALSE
593/0064,TRUE,FALSE
593/0065,FALSE,TRUE
593/0071,FALSE,FALSE
594/0004,FALSE,TRUE
594/0005,FALSE,FALSE
594/0009,TRUE,FALSE
602/0055,TRUE,FALSE
602/0067,FALSE,TRUE
608/0026,FALSE,TRUE
608/0031,TRUE,FALSE
609/0001,FALSE,TRUE
586/0086,TRUE,FALSE
586/0099,FALSE,TRUE
586/0107,FALSE,TRUE
586/0108,TRUE,FALSE
586/0145,FALSE,TRUE
594/0026,FALSE,FALSE
594/0031,FALSE,TRUE
594/0036,FALSE,TRUE
603/0031,TRUE,FALSE
603/0034,FALSE,TRUE
603/0036,TRUE,FALSE
609/0009,TRUE,FALSE
609/0013,FALSE,FALSE
609/0016,FALSE,TRUE
609/0020,TRUE,FALSE
609/0023,FALSE,FALSE
609/0024,TRUE,FALSE
609/0026,FALSE,TRUE
586/0154,FALSE,TRUE
586/0156,FALSE,FALSE
587/0015,FALSE,TRUE
594/0067,FALSE,FALSE
594/0088,FALSE,TRUE
594/0094,FALSE,FALSE
595/0003,FALSE,TRUE
603/0044,TRUE,FALSE
603/0048,TRUE,FALSE
603/0057,FALSE,TRUE
603/0075,FALSE,FALSE
603/0077,FALSE,TRUE
603/0099,TRUE,FALSE
609/0039,FALSE,TRUE
609/0041,FALSE,TRUE
609/0055,TRUE,FALSE
610/0005,TRUE,FALSE
610/0007,FALSE,FALSE
610/0012,FALSE,TRUE
588/0002,FALSE,TRUE
588/0006,FALSE,FALSE
595/0016,FALSE,TRUE
595/0017,FALSE,TRUE
595/0018,FALSE,FALSE
595/0019,TRUE,FALSE
595/0025,TRUE,FALSE
595/0044,FALSE,TRUE
595/0045,FALSE,FALSE
603/0119,FALSE,FALSE
603/0125,TRUE,FALSE
603/0134,TRUE,FALSE
603/0142,FALSE,TRUE
603/0143,TRUE,FALSE
603/0146,FALSE,FALSE
610/0040,FALSE,FALSE
610/0065,FALSE,TRUE
610/0073,TRUE,FALSE
610/0110,TRUE,FALSE
588/0020,TRUE,FALSE
588/0031,TRUE,FALSE
588/0034,TRUE,FALSE
588/0038,TRUE,FALSE
595/0047,FALSE,FALSE
604/0004,TRUE,FALSE
604/0012,TRUE,FALSE
604/0019,FALSE,TRUE
610/0121,FALSE,TRUE
611/0003,FALSE,TRUE
611/0007,FALSE,FALSE
611/0008,TRUE,FALSE
588/0041,FALSE,TRUE
588/0045,FALSE,TRUE
588/0050,TRUE,FALSE
588/0060,TRUE,FALSE
588/0066,FALSE,TRUE
596/0049,FALSE,TRUE
596/0062,FALSE,TRUE
596/0073,FALSE,TRUE
596/0076,FALSE,TRUE
596/0082,FALSE,TRUE
596/0089,FALSE,TRUE
604/0025,FALSE,TRUE
604/0036,FALSE,TRUE
604/0039,FALSE,TRUE
604/0068,TRUE,FALSE
604/0092,FALSE,FALSE
605/0004,FALSE,FALSE
605/0007,TRUE,FALSE
611/0039,FALSE,FALSE
611/0044,TRUE,FALSE
611/0056,FALSE,TRUE
611/0060,FALSE,TRUE
611/0065,FALSE,TRUE
611/0071,FALSE,TRUE
612/0007,TRUE,FALSE
589/0001,TRUE,FALSE
590/0002,FALSE,TRUE
596/0093,FALSE,TRUE
596/0104,FALSE,TRUE
596/0105,FALSE,TRUE
596/0106,FALSE,TRUE
605/0010,FALSE,TRUE
605/0014,FALSE,TRUE
605/0022,FALSE,TRUE
605/0029,FALSE,TRUE
605/0031,FALSE,FALSE
605/0040,TRUE,FALSE
612/0019,FALSE,TRUE
612/0023,FALSE,TRUE
612/0024,FALSE,TRUE
612/0031,FALSE,FALSE
556/0136,FALSE,FALSE
556/0137,FALSE,TRUE
556/0147,FALSE,TRUE
556/0150,TRUE,FALSE
557/0005,TRUE,FALSE
567/0001,FALSE,TRUE
567/0002,FALSE,TRUE
567/0005,TRUE,FALSE
567/0006,TRUE,FALSE
567/0007,FALSE,TRUE
578/0038,FALSE,TRUE
578/0040,TRUE,FALSE
578/0072,FALSE,TRUE
548/0013,TRUE,FALSE
548/0014,TRUE,FALSE
548/0015,TRUE,FALSE
548/0020,TRUE,FALSE
548/0023,FALSE,TRUE
548/0024,FALSE,TRUE
548/0025,FALSE,TRUE
557/0041,FALSE,FALSE
557/0043,FALSE,FALSE
557/0044,TRUE,FALSE
557/0046,TRUE,FALSE
557/0058,TRUE,FALSE
557/0088,TRUE,FALSE
557/0089,FALSE,TRUE
567/0010,TRUE,FALSE
567/0011,FALSE,FALSE
567/0013,FALSE,TRUE
568/0001,FALSE,FALSE
568/0004,FALSE,TRUE
568/0005,TRUE,FALSE
568/0009,FALSE,TRUE
568/0012,FALSE,TRUE
579/0056,FALSE,TRUE
548/0029,FALSE,FALSE
548/0034,FALSE,TRUE
548/0035,FALSE,TRUE
548/0042,TRUE,FALSE
548/0050,FALSE,TRUE
558/0011,FALSE,FALSE
558/0020,TRUE,FALSE
568/0013,FALSE,TRUE
568/0014,TRUE,FALSE
568/0015,FALSE,TRUE
568/0016,FALSE,TRUE
568/0017,FALSE,TRUE
568/0018,TRUE,FALSE
568/0020,TRUE,FALSE
568/0023,FALSE,TRUE
568/0024,TRUE,FALSE
568/0028,TRUE,FALSE
582/0003,FALSE,TRUE
584/0051,FALSE,TRUE
548/0055,TRUE,FALSE
548/0060,FALSE,TRUE
548/0064,TRUE,FALSE
548/0065,FALSE,TRUE
548/0068,TRUE,FALSE
548/0076,FALSE,TRUE
548/0077,TRUE,FALSE
548/0080,FALSE,TRUE
558/0033,FALSE,FALSE
558/0036,FALSE,TRUE
558/0037,FALSE,TRUE
558/0040,FALSE,TRUE
558/0041,TRUE,FALSE
568/0030,FALSE,TRUE
568/0031,FALSE,TRUE
569/0001,TRUE,FALSE
569/0002,FALSE,TRUE
569/0003,TRUE,FALSE
569/0004,TRUE,FALSE
569/0005,FALSE,TRUE
569/0008,FALSE,TRUE
585/0001,FALSE,TRUE
585/0006,FALSE,TRUE
585/0012,FALSE,FALSE
585/0015,FALSE,TRUE
585/0020,FALSE,TRUE
548/0081,FALSE,TRUE
548/0082,TRUE,FALSE
548/0088,FALSE,TRUE
548/0092,TRUE,FALSE
548/0104,FALSE,TRUE
558/0054,TRUE,FALSE
559/0001,TRUE,FALSE
569/0010,FALSE,TRUE
569/0011,TRUE,FALSE
569/0015,TRUE,FALSE
570/0008,TRUE,FALSE
570/0011,TRUE,FALSE
570/0018,TRUE,FALSE
585/0022,FALSE,TRUE
585/0026,FALSE,TRUE
585/0032,TRUE,FALSE
585/0035,TRUE,FALSE
585/0038,FALSE,TRUE
585/0040,FALSE,TRUE
548/0119,FALSE,FALSE
548/0122,TRUE,FALSE
548/0129,TRUE,FALSE
560/0008,FALSE,TRUE
570/0024,FALSE,TRUE
570/0026,FALSE,TRUE
570/0030,TRUE,FALSE
570/0037,FALSE,TRUE
570/0044,FALSE,TRUE
544/0020,TRUE,FALSE
544/0045,FALSE,TRUE
544/0046,FALSE,TRUE
544/0049,FALSE,TRUE
544/0050,FALSE,TRUE
544/0053,FALSE,TRUE
544/0059,FALSE,TRUE
548/0143,FALSE,TRUE
560/0019,FALSE,FALSE
561/0003,FALSE,FALSE
544/0062,FALSE,TRUE
544/0064,TRUE,FALSE
544/0067,FALSE,FALSE
544/0068,FALSE,FALSE
544/0069,FALSE,TRUE
544/0075,TRUE,FALSE
544/0079,FALSE,TRUE
544/0085,FALSE,FALSE
544/0091,TRUE,FALSE
549/0005,FALSE,TRUE
549/0012,FALSE,TRUE
549/0016,TRUE,FALSE
549/0017,FALSE,TRUE
549/0018,FALSE,FALSE
549/0027,FALSE,TRUE
561/0006,FALSE,TRUE
561/0009,FALSE,TRUE
544/0094,TRUE,FALSE
544/0095,TRUE,FALSE
544/0096,FALSE,FALSE
544/0100,FALSE,FALSE
544/0121,TRUE,FALSE
544/0126,FALSE,TRUE
550/0009,FALSE,FALSE
550/0012,TRUE,FALSE
550/0016,FALSE,FALSE
552/0001,TRUE,FALSE
552/0002,FALSE,TRUE
561/0040,TRUE,FALSE
561/0055,FALSE,TRUE
561/0058,TRUE,FALSE
570/0155,TRUE,FALSE
571/0001,FALSE,TRUE
571/0008,TRUE,FALSE
544/0133,FALSE,TRUE
544/0144,FALSE,TRUE
544/0148,TRUE,FALSE
544/0161,TRUE,FALSE
544/0162,FALSE,TRUE
544/0165,FALSE,FALSE
544/0166,TRUE,FALSE
552/0005,FALSE,TRUE
552/0015,TRUE,FALSE
552/0020,FALSE,TRUE
552/0024,TRUE,FALSE
561/0110,FALSE,TRUE
572/0002,FALSE,TRUE
544/0167,FALSE,TRUE
544/0177,FALSE,TRUE
552/0038,TRUE,FALSE
552/0045,FALSE,FALSE
552/0052,FALSE,TRUE
552/0062,FALSE,TRUE
552/0065,TRUE,FALSE
552/0067,TRUE,FALSE
552/0072,TRUE,FALSE
562/0007,FALSE,TRUE
562/0008,TRUE,FALSE
562/0012,FALSE,FALSE
562/0023,FALSE,TRUE
562/0028,TRUE,FALSE
562/0039,TRUE,FALSE
562/0043,FALSE,TRUE
545/0060,FALSE,TRUE
545/0075,FALSE,TRUE
545/0107,TRUE,FALSE
552/0073,FALSE,FALSE
552/0086,FALSE,TRUE
563/0004,TRUE,FALSE
563/0006,TRUE,FALSE
563/0008,FALSE,FALSE
563/0010,FALSE,FALSE
563/0017,TRUE,FALSE
563/0020,FALSE,FALSE
563/0022,FALSE,FALSE
573/0002,FALSE,TRUE
573/0005,FALSE,TRUE
573/0013,FALSE,TRUE
546/0004,FALSE,TRUE
546/0010,TRUE,FALSE
546/0011,TRUE,FALSE
546/0025,FALSE,TRUE
546/0029,FALSE,TRUE
553/0001,TRUE,FALSE
554/0053,FALSE,TRUE
556/0001,TRUE,FALSE
556/0007,TRUE,FALSE
556/0011,FALSE,FALSE
556/0013,FALSE,TRUE
563/0028,TRUE,FALSE
563/0031,FALSE,TRUE
563/0033,FALSE,TRUE
563/0034,TRUE,FALSE
574/0017,FALSE,TRUE
575/0012,FALSE,FALSE
575/0015,FALSE,TRUE
546/0030,FALSE,TRUE
546/0050,FALSE,TRUE
546/0064,FALSE,TRUE
556/0019,TRUE,FALSE
556/0020,FALSE,TRUE
556/0023,FALSE,TRUE
556/0024,TRUE,FALSE
556/0026,FALSE,TRUE
556/0027,FALSE,FALSE
564/0001,TRUE,FALSE
564/0004,FALSE,TRUE
564/0010,FALSE,TRUE
564/0011,FALSE,FALSE
564/0015,TRUE,FALSE
575/0028,FALSE,FALSE
576/0003,FALSE,FALSE
576/0009,FALSE,TRUE
546/0082,TRUE,FALSE
546/0088,FALSE,TRUE
546/0095,FALSE,TRUE
546/0096,FALSE,TRUE
546/0099,FALSE,TRUE
546/0101,FALSE,TRUE
556/0031,FALSE,FALSE
556/0058,TRUE,FALSE
556/0060,FALSE,FALSE
556/0061,FALSE,TRUE
556/0063,TRUE,FALSE
564/0018,FALSE,TRUE
564/0023,TRUE,FALSE
564/0028,TRUE,FALSE
564/0029,TRUE,FALSE
565/0010,TRUE,FALSE
576/0018,TRUE,FALSE
577/0017,TRUE,FALSE
577/0018,FALSE,TRUE
578/0003,FALSE,TRUE
546/0109,TRUE,FALSE
546/0111,FALSE,FALSE
546/0112,FALSE,FALSE
546/0121,FALSE,TRUE
556/0065,TRUE,FALSE
556/0068,FALSE,FALSE
556/0077,TRUE,FALSE
556/0078,FALSE,TRUE
556/0109,FALSE,FALSE
556/0112,FALSE,TRUE
565/0014,FALSE,FALSE
566/0005,TRUE,FALSE
566/0006,TRUE,FALSE
566/0007,FALSE,TRUE
566/0009,TRUE,FALSE
566/0011,FALSE,TRUE
566/0012,TRUE,FALSE
578/0017,TRUE,FALSE
578/0030,TRUE,FALSE
578/0033,FALSE,TRUE
578/0037,TRUE,FALSE
546/0166,FALSE,TRUE
547/0008,TRUE,FALSE
548/0004,FALSE,TRUE
548/0008,FALSE,TRUE
548/0011,FALSE,TRUE
556/0113,FALSE,TRUE
556/0115,FALSE,TRUE
556/0119,TRUE,FALSE
556/0120,FALSE,FALSE
556/0127,FALSE,TRUE
556/0128,FALSE,TRUE
556/0130,TRUE,FALSE
647/0001,FALSE,FALSE
647/0020,FALSE,TRUE
647/0021,FALSE,FALSE
647/0022,TRUE,FALSE
647/0024,FALSE,TRUE
647/0029,FALSE,FALSE
647/0030,FALSE,TRUE
647/0031,FALSE,TRUE
654/0032,FALSE,TRUE
654/0036,TRUE,FALSE
662/0044,FALSE,TRUE
662/0048,FALSE,TRUE
662/0062,TRUE,FALSE
635/0038,TRUE,FALSE
635/0040,FALSE,TRUE
636/0004,FALSE,TRUE
636/0005,FALSE,TRUE
647/0034,TRUE,FALSE
647/0041,TRUE,FALSE
647/0043,TRUE,FALSE
647/0045,TRUE,FALSE
648/0002,FALSE,TRUE
654/0043,TRUE,FALSE
654/0044,TRUE,FALSE
654/0048,TRUE,FALSE
654/0067,FALSE,TRUE
662/0074,TRUE,FALSE
662/0078,TRUE,FALSE
636/0006,TRUE,FALSE
636/0007,FALSE,TRUE
636/0008,TRUE,FALSE
637/0001,FALSE,TRUE
637/0010,TRUE,FALSE
637/0012,FALSE,TRUE
637/0013,TRUE,FALSE
637/0014,FALSE,TRUE
648/0003,FALSE,TRUE
648/0004,FALSE,TRUE
648/0005,FALSE,FALSE
648/0006,TRUE,FALSE
648/0008,TRUE,FALSE
648/0010,TRUE,FALSE
649/0007,TRUE,FALSE
655/0001,FALSE,TRUE
655/0004,FALSE,TRUE
655/0009,FALSE,FALSE
655/0012,TRUE,FALSE
655/0014,FALSE,TRUE
662/0097,TRUE,FALSE
663/0015,FALSE,TRUE
663/0019,FALSE,TRUE
637/0017,FALSE,FALSE
637/0018,FALSE,TRUE
638/0004,FALSE,TRUE
638/0016,TRUE,FALSE
649/0029,TRUE,FALSE
649/0040,FALSE,TRUE
649/0042,FALSE,TRUE
649/0047,TRUE,FALSE
649/0048,FALSE,TRUE
656/0006,FALSE,TRUE
656/0010,FALSE,TRUE
656/0011,TRUE,FALSE
656/0012,TRUE,FALSE
656/0024,FALSE,TRUE
663/0022,FALSE,FALSE
663/0028,FALSE,FALSE
663/0031,TRUE,FALSE
639/0003,FALSE,FALSE
639/0005,TRUE,FALSE
639/0011,FALSE,TRUE
