HOLDING_CODE,ITEM1,ITEM2,ITEM14,ITEM40,ITEM41,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM84,ITEM85,ITEM86,ITEM87,ITEM94,ITEM95,ITEM96,ITEM145,ITEM157,ITEM170,ITEM171,ITEM177,ITEM178,ITEM179,ITEM182,ITEM183,ITEM184,ITEM200,ITEM1714,ITEM1715,ITEM1716,ITEM1717,ITEM1718,ITEM1719,ITEM100,ITEM101,ITEM102,ITEM103,ITEM104,ITEM105,ITEM106,ITEM107,ITEM108,ITEM109,ITEM110,ITEM111,ITEM112,ITEM113,ITEM114,ITEM115,ITEM116,ITEM117,ITEM118,ITEM119,ITEM120,ITEM121,ITEM122,group,group1,ITEM42,ITEM43,ITEM44,ITEM45,ITEM16,ITEM18,ITEM17,ITEM20,cattle_dairy,cattle_beef,calf_dairy,calf_beef,service_bull,breeder_dairy,breeder_beef,cattle_other,barley,oats,grass,roughGraz,area
464/0127,0,0,0,0,0,2.01,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,3,NA,0.000000000000000,0.000000000000000,0.65,1.360000000000000,0,0,0,0,2,3,0,0,0,0,0,2,0,0,2.01,0,2.01
464/0132,0,0,0,0,0,3.9,0,0,0,3.9,0,0,0,0,0,0,0,538,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,3,NA,0.000000000000000,0.000000000000000,0,3.900000000000000,0,0,0,0,0,11,4,3,0,0,0,0,0,0,3.9,0,3.9
464/0133,0,0,0,0,0,8.1,0,0,0,8.1,0,0,0,0,0,0,0,223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,40,3,NA,0.000000000000000,0.000000000000000,0,8.100000000000000,0,0,0,0,0,27,8,5,0,0,0,0,0,0,8.1,0,8.1
464/0147,0,0,0,0,0,0.84,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,3,NA,0.437000000000000,0.403000000000000,0,0.000000000000000,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0.84,0,0.84
464/0150,0,1.94,0,0,0,4.9,0,0,0,4.9,0,0,0,0,0,0,1,179,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,0,7,0,5,0,0,0,0,1,0,0,0,6,0,5,0,0,0,6,5,46,3,NA,0.000000000000000,0.000000000000000,0,4.900000000000000,0,0,0,0,0,24,5,6,0,0,5,7,0,0,4.9,0,4.9
464/0160,0,0,0,0.5,0,2,0.2,0,0,2.2,0,0,0,0,0,0,0,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,NA,1.000000000000000,0.000000000000000,0.5,0.000000000000000,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1.5,0.2,2.2
464/0191,0,0,0,0,0,20.5,0,0,0.2,20.7,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,3,3,0,18,3,NA,0.000000000000000,0.000000000000000,0,20.500000000000000,0,0,0,0,0,10,3,3,1,0,1,3,0,0,20.5,0,20.7
464/0236,0,2.67,0,0,0,2.42,0,0,0.28,2.7,0,0,0,0,0,0,0,213,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,4,13,3,NA,0.000000000000000,0.000000000000000,0,2.420000000000000,0,0,0,0,0,0,4,2,0,0,7,0,0,0,2.42,0,2.7
464/0257,0,1.57,0,0,0,2.59,0,0,0.14,2.73,0,0,0,0,0,0,0,139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,16,3,NA,0.000000000000000,0.000000000000000,2.07,0.520000000000000,0,0,0,0,0,9,1,6,0,0,0,0,0,0,2.59,0,2.73
464/0260,0,0,0,0,0,2.4,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,5,3,NA,0.000000000000000,0.000000000000000,0,2.400000000000000,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2.4,0,2.4
464/0264,0,0,0,0,0,2.4,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,7,3,NA,0.000000000000000,0.000000000000000,0.432,1.968000000000000,0,0,0,0,1,2,2,1,0,0,1,1,0,0,2.4,0,2.4
464/0266,0,0,0,0,0,4.2,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,3,NA,0.000000000000000,0.000000000000000,0.756,3.444000000000000,0,0,0,0,1,3,0,1,0,0,0,2,0,0,4.2,0,4.2
464/0276,0,0,0,0,0,0,1.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,7,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0,1.5,1.5
464/0309,0,0,0,0,0,0,27.95,2.94,0.73,31.62,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,3,0,1,0,0,0,0,0,10,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,2,0,0,1,0,4,3,0,0,0,27.95,31.62
464/0352,0,0,0,0,0,6.5,4.8,2,0.4,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,1,1,2,0,1,1,1,14,3,NA,1.040000000000000,0.960000000000000,0.81,3.690000000000000,0,0,0,0,2,3,2,1,0,1,2,4,0,0,6.5,4.8,13.7
464/0355,0,0,0,0,0,0,8.1,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,8.1,8.1
464/0356,0,0,0,0.04,0,0.04,10.3,0,0.06,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,10.3,10.4
464/0357,0,0,0,0,0,3,5,0,0.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,0.000000000000000,0.000000000000000,0.54,2.460000000000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,8.1
464/0358,0,0,0,0,0,0,14.22,0,0,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,1,0,3,0,0,0,1,1,13,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,4,1,1,0,0,6,3,0,0,0,14.22,14.22
464/0361,0,9.58,0,0,0,31.48,0,0,0,31.48,0,0,0,0,0,0,0,506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,4,0,0,2,11,0,0,0,0,1,0,0,0,0,0,8,8,51,3,NA,0.000000000000000,0.000000000000000,0,31.480000000000000,0,0,0,0,0,21,8,8,13,0,0,1,0,0,31.48,0,31.48
464/0364,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,12,3,NA,0.000000000000000,0.000000000000000,0,2.000000000000000,0,0,0,0,4,0,2,2,0,0,4,0,0,0,2,0,2
464/0365,0,0,0,0,0,11.3,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,29,0,4,0,5,0,0,1,0,0,0,0,0,1,0,3,0,0,0,15,14,72,3,NA,5.600000000000001,0.000000000000000,0,5.700000000000000,0,0,0,0,0,38,14,15,1,0,3,1,0,0,11.3,0,11.3
465/0003,0,0,0,20.5,0,353.6,577.2,0,0,930.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,45,0,18,0,6,0,0,1,0,0,0,0,0,1,0,7,0,0,0,18,24,120,3,NA,0.000000000000000,5.800000000000000,0,327.300000000000010,0,0,0,0,0,69,24,18,1,0,7,1,0,0,333.1,577.2,930.8
465/0015,0,0,0,0,0,0,15.2,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,7,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,15.2,15.2
465/0017,0,0,0,0.4,0,1.08,11.38,0,0,12.46,0,0,0,0,0,0,0,29,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,NA,0.320000000000000,0.360000000000000,0,0.000000000000000,0,0,0,0.3,3,2,0,0,0,0,0,1,0,0.3,0.68,11.38,12.46
465/0023,0,0,0,0.75,0,0.75,17.75,0,0.5,19,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0.555,1,1,0,1,0,0,0,0,0,0.555,0,17.75,19
465/0025,0,0,0,4.14,0,4.14,5.1,0,0,9.24,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,18,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,32,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,21,4,6,1,0,0,0,0,0,0,5.1,9.24
465/0028,0,0,0,3.7,0,3.7,4.8,0,0,8.5,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,11,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,1,0,0,5,3,2,0,0,1,0,0,1,0,4.8,8.5
465/0029,0,0,0,0,0,10.41,12.7,0,0,23.11,0,0,0,0,0,0,0,129,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,NA,0.000000000000000,0.000000000000000,1.85,8.560000000000001,0,0,0,0,0,3,0,4,0,0,0,0,0,0,10.41,12.7,23.11
465/0049,0,0,0,0,0,0,16.8,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,16.8,16.8
465/0080,0,0,0,0,0,0,25.7,0,0,25.7,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,0,0,1,0,0,0,0,0,11,0,0,12,0,0,0,0,50,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,26,0,0,1,0,0,23,0,0,0,25.7,25.7
465/0098,0,0,0,4.4,0,4.4,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,4.4
465/0108,0,0,0,0,0,0,92.2,0,0,92.2,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,8,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,92.2,92.2
465/0109,0,0,0,0,0,0,5.8,0,0.2,6,0,0,0,0,0,0,3,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,9,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,4,2,1,0,0,1,1,0,0,0,5.8,6
465/0119,0,0,0,0,0,0,9.2,0,0,9.2,0,0,0,0,0,0,0,219,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.2,9.2
465/0127,0,0,0,0,0,0,10.14,0,0,10.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,10.14,10.14
465/0143,0,22.9,0,0,0,6.49,0,0,0,6.49,0,0,0,0,0,0,0,137,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,3,NA,0.000000000000000,0.000000000000000,0,6.490000000000000,0,0,0,0,0,2,0,0,0,0,3,0,0,0,6.49,0,6.49
465/0169,0,0,0,0,0,0,2.02,0,0.1,2.12,0,0,0,0,0,0,1,50,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.02,2.12
465/0240,0,0,0,0,0,4.8,0,0,0,4.8,0,0,0,0,0,0,0,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,3,NA,0.000000000000000,0.000000000000000,0,4.800000000000000,0,0,0,0,0,7,3,3,0,0,0,0,0,0,4.8,0,4.8
465/0246,0,0,0,0,0,11.3,0,0,0,11.3,0,0,0,0,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,NA,0.000000000000000,0.000000000000000,0,11.300000000000001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11.3,0,11.3
465/0254,0,0,0,0.1,0,10.1,0,0,0,10.1,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,14,3,NA,0.000000000000000,4.040000000000000,0,5.960000000000000,0,0,0,0,0,7,1,4,0,0,0,2,0,0,10,0,10.1
465/0256,0,0,0,0.99,0,13.73,0,0,0.04,13.77,0,0,0,0,0,0,0,226,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,3,NA,0.000000000000000,2.080000000000000,0.86,9.800000000000001,0,0,0,0,0,6,5,1,0,0,0,0,0,0,12.74,0,13.77
465/0262,0,0,0,0.7,0,10.1,0,0,0,10.1,0,0,0,0,0,0,0,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,NA,0.000000000000000,1.000000000000000,0,8.400000000000000,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9.4,0,10.1
465/0265,0,0,0,0.5,0,8.1,0,0,0,8.1,0,0,0,0,0,0,0,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,NA,0.000000000000000,7.600000000000001,0,0.000000000000000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7.6,0,8.1
465/0266,0,0,0,3.5,0,10.3,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,3,NA,0.000000000000000,2.800000000000000,0,4.000000000000000,0,0,0,1,0,4,1,3,0,0,0,0,0,1,6.8,0,10.3
465/0272,0,0,0,5.4,0,6.8,0.7,0,0,7.5,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,9,3,NA,0.400000000000000,0.400000000000000,0.2,0.400000000000000,0,0,0,0,0,4,2,2,0,0,1,0,0,0,1.4,0.7,7.5
465/0275,0,0,0,1.14,0,2.24,12,0,0.32,14.56,0,0,0,0,0,0,0,85,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,3,NA,0.000000000000000,1.100000000000000,0,0.000000000000000,0,0,0,0,0,5,3,1,0,0,0,0,0,0,1.1,12,14.56
465/0276,0,0,0,0,0,2.3,11,0,0.1,13.4,0,0,0,0,0,0,0,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,3,NA,0.100000000000000,0.300000000000000,1.6,0.300000000000000,0,0,0,0,0,5,3,1,0,0,0,0,0,0,2.3,11,13.4
465/0286,0,0,0,1.6,0,6.4,3.7,0,0.4,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,3,NA,1.272000000000000,1.128000000000000,0.456,1.944000000000000,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4.8,3.7,10.5
465/0287,0,0,0,2.24,0,11.42,0,0,0.04,11.46,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,3,NA,0.000000000000000,8.190000000000000,0,0.990000000000000,0,0,0,0,5,1,2,2,0,0,0,0,0,0,9.18,0,11.46
465/0288,0,0,0,1.3,0,3.3,10.1,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,NA,0.000000000000000,2.000000000000000,0,0.000000000000000,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,10.1,13.4
465/0290,0,0,0,1,0,7.74,0,0,0,7.74,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,8,3,NA,0.000000000000000,1.500000000000000,0,5.240000000000000,0,0,0,0,0,0,3,1,0,0,4,0,0,0,6.74,0,7.74
465/0294,0,0,0,0.61,0,1.79,6.17,0,0,7.96,0,0,0,0,0,0,0,90,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,3,NA,0.000000000000000,0.000000000000000,0,1.180000000000000,0,0,0,0,0,8,1,1,0,0,0,0,0,0,1.18,6.17,7.96
465/0295,0,12.17,0,1,0,12.17,0,0,0,12.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,3,NA,0.000000000000000,5.000000000000000,0,6.170000000000000,0,0,0,0,0,4,3,1,0,0,0,0,0,0,11.17,0,12.17
465/0300,0,16.2,0,6.5,0,7.7,0,0,0,7.7,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,3,NA,0.000000000000000,1.200000000000000,0,0.000000000000000,0,0,0,0,0,7,3,4,0,0,0,0,0,0,1.2,0,7.7
465/0305,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,NA,0.000000000000000,2.000000000000000,0,10.500000000000000,0,0,0,0,0,3,2,0,0,0,0,0,0,0,12.5,0,12.5
465/0313,0,0,0,1.2,0,2.4,13.4,0,0.1,15.9,0,0,0,0,0,0,0,145,0,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5,19,3,NA,0.600000000000000,0.600000000000000,0,0.000000000000000,0,0,0,0,0,9,5,3,1,0,0,1,0,0,1.2,13.4,15.9
465/0315,0,0,0,0,0,4.16,0,0,0.01,4.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,3,NA,0.000000000000000,0.000000000000000,0,4.160000000000000,0,0,0,0,0,3,2,0,0,0,1,0,0,0,4.16,0,4.17
465/0319,0,0,0,0.9,0,7.1,9,0,0.2,16.3,0,0,0,0,0,0,0,68,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,NA,0.000000000000000,1.200000000000000,0,5.000000000000000,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6.2,9,16.3
465/0325,21.8,0,0,1.2,0,2.4,19.4,0,0,21.8,0,0,0,0,0,0,0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,NA,0.000000000000000,0.000000000000000,0,1.200000000000000,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1.2,19.4,21.8
465/0328,0,0,0,0,0,10.3,0,0,0,10.3,0,0,0,0,0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,NA,0.000000000000000,0.000000000000000,0,10.300000000000001,0,0,0,0,0,2,1,1,0,0,0,0,0,0,10.3,0,10.3
465/0348,0,0,0,0,0,0,6.3,0,0,6.3,0,0,0,0,0,0,0,208,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,6.3
465/0351,0,0,0,0,0,2.5,9.5,0,1,13,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,16,3,NA,0.000000000000000,2.500000000000000,0,0.000000000000000,0,0,0,0,0,9,2,5,0,0,0,0,0,0,2.5,9.5,13
465/0354,0,5.3,0,0.1,0,0.7,7.5,0,0.1,8.3,0,0,0,0,0,0,0,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,3,NA,0.000000000000000,0.000000000000000,0.6,0.000000000000000,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0.6,7.5,8.3
465/0364,0,0,0,0,0,8.9,1.5,0,0.1,10.5,0,0,0,0,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,9,3,NA,0.000000000000000,0.600000000000000,0,8.300000000000001,0,0,0,0,0,4,2,2,0,0,1,0,0,0,8.9,1.5,10.5
465/0374,0,0,0,0.002,0,0.002,3.198,0,0,3.2,0,0,18,0,0,0,0,208,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.198,3.2
465/0390,0,0,0,2.65,0,5.4,18,0,0.2,23.6,0,0,0,0,0,0,0,80,0,21,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,NA,0.000000000000000,2.750000000000000,0,0.000000000000000,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2.75,18,23.6
465/0391,0,0,0,0,0,2.8,30.08,0,0.12,33,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,30,3,NA,0.000000000000000,2.800000000000000,0,0.000000000000000,0,0,0,0,0,16,6,4,0,0,4,0,0,0,2.8,30.08,33
465/0406,0,0,0,0.02,0,0.04,0,0,40.76,40.8,0,0,0,0,0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,3,NA,0.000000000000000,0.020000000000000,0,0.000000000000000,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0.02,0,40.8
